bite_Year,bite_Month,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,head_sent_date,release_date,ResultsIDDesc
2010,3,DOG,,MALE,WHT-BLK,3,2009-2,40243,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,DOG,,FEMALE,BLONDE,,,40206,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,3,CAT,,UNKNOWN,WHITE-ORAN,,,40205,NO,BODY,2010-3,UNKNOWN,,,UNKNOWN
2010,3,DOG,,FEMALE,BLK-BRN,,,40118,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,DOG,,UNKNOWN,BRN-WHT,1,2009-7,42027,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,DOG,,UNKNOWN,WHITE,,,40243,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,CAT,,UNKNOWN,GRAY-TIGER,,,40258,NO,BODY,2010-3,UNKNOWN,,,UNKNOWN
2010,3,CAT,,UNKNOWN,,,,40299,YES,BODY,2010-3,UNKNOWN,,,UNKNOWN
2010,3,DOG,,MALE,CHOCOLATE,1,2009-8,40205,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,DOG,,MALE,BLK-BRN,3,,40243,NO,HEAD,2010-3,RELEASED,,,UNKNOWN
2010,3,DOG,,MALE,BLACK,1,2009-10,40299,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,CAT,,MALE,TABBY,,,40241,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,DOG,,UNKNOWN,BLK,,,40229,YES,BODY,2010-3,UNKNOWN,,,UNKNOWN
2010,3,DOG,,UNKNOWN,TRI,,,40223,NO,BODY,2010-3,UNKNOWN,,,UNKNOWN
2010,3,DOG,,UNKNOWN,,,,40241,YES,BODY,2010-3,UNKNOWN,,,UNKNOWN
2010,3,DOG,,FEMALE,BROWNISHRE,3,2007-3,40213,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,RACCOON,,UNKNOWN,,,,40272,YES,BODY,2010-3,UNKNOWN,,,UNKNOWN
2010,3,DOG,,FEMALE,WHITE,1,2010-4,40220,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,DOG,,MALE,BLK,,,40243,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,DOG,,MALE,BLK-BRN,3,2008-10,40223,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,DOG,,UNKNOWN,BROWN-BLK,3,2010-4,40214,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,DOG,,UNKNOWN,,,,40241,YES,BODY,2010-3,UNKNOWN,,,UNKNOWN
2010,3,DOG,,FEMALE,WHITE,3,2009-11,40222,NO,BODY,2010-3,RELEASED,,,UNKNOWN
2010,3,DOG,,UNKNOWN,,,,40210,NO,BODY,2010-3,UNKNOWN,,,UNKNOWN
2010,3,DOG,,UNKNOWN,GOLDEN,,,40222,YES,BODY,2010-3,UNKNOWN,2010/4/1 0:00,,UNKNOWN
2010,3,DOG,,MALE,GOLDEN,3,2010-3,40223,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,3,DOG,,MALE,BROWN,3,2008-2,40245,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,3,DOG,,MALE,BLK-TAN,,,40203,NO,BODY,2010-3,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BLK-WHT,,2009-4,40219,NO,BODY,2010-4,UNKNOWN,2010/4/5 0:00,,UNKNOWN
2010,4,DOG,,MALE,BROWN,1,2009-5,40241,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,FEMALE,BLK,,,47106,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,MALE,TAN,1,2009-3,40241,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,WHITE,3,2007-5,40211,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,4,CAT,,MALE,GREY-WHT,1,2010-4,40223,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,FEMALE,BLK-WHT,3,2009-12,40245,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,CAT,,MALE,GRAY,1,2009-6,40207,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,CAT,,UNKNOWN,BROWN-WHT,,,40210,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BLACK-BRN,3,2009-4,40222,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BROWN-BLK,,,40291,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BLACK,,2009-11,40216,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,RACCOON,,UNKNOWN,,,,40118,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,FEMALE,BROWN-WHT,,,40218,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,MALE,BLACK-WHT,1,2010-1,40205,YES,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,CAT,,UNKNOWN,ORANGE-WHT,,,40291,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,MALE,TAN-BLK,3,2010-4,40118,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BLK-WHT,,,40212,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BROWN0-WHT,,,40215,NO,HEAD,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,TAN-WHT,,,40215,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,CAT,,FEMALE,TRI,1,2010-4,40241,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BROWN-WHT,,2009-10,40213,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,FEMALE,BLACK,1,2010-4,40219,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,CAT,,UNKNOWN,,,,40241,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,MALE,GRAY-TAN,1,2009-7,40059,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,TAN,,,40204,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BROWN-WHT,,,40217,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BROWN,,,40216,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,BLACK-TAN,3,2010-2,40218,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,,1,2009-5,40223,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BROWN-TAN,,,48162,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BLACK-GRAY,1,2009-6,40229,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,WHITE-BLK,,,40214,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,MALE,BLACK,1,2010-1,47129,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,FEMALE,RED,3,2010-4,40203,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BLACK,,,40229,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BLUE MERLE,1,2010-1,40205,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,YELLOWISH,1,2009-6,40223,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BROWN,,,40272,NO,HEAD,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,MALE,BLK-WHT,1,2009-12,40241,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,FEMALE,CHESTNUT,,,40299,YES,HEAD,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,FEMALE,BL-BRINDLE,,,40299,NO,HEAD,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,MALE,GRAY,1,2010-12,40215,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,BLACK,2,2008-12,40243,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,FEMALE,BLACK-WHT,1,2010-4,40228,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,FEMALE,BLK-WHT,1,2010-4,40229,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,BROWN-WHT,1,2009-6,40165,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,CAT,,UNKNOWN,GRAY,,,40299,YES,HEAD,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,FEMALE,BROWN-WHT,,,40218,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,RED,,,40217,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,CAT,,UNKNOWN,,,,40214,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,FEMALE,WHT-BLK,2,2009-8,40204,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,,,,40207,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,MALE,BROWN,1,2010-4,40207,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,FEMALE,MULTI,3,2010-3,40218,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,FEMALE,FAWN-WHT,1,2010-4,40219,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,FEMALE,SABLE,3,2010-4,40218,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,TAN,,,40210,YES,HEAD,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,MALE,RED-BRN-BK,1,2010-2,40299,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,4,CAT,,MALE,BLK-BRN,1,2010-5,40222,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,CAT,,FEMALE,GREY-WHT,,2010-2,40245,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BROWN,,2008-2,40023,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BRN-WHITE,,,40219,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,FEMALE,WHITE,,,40229,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,TAN-WHT,,2009-10,40219,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,,,,40299,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,BLUE-GRAY-,1,2009-11,40245,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,,,,40220,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,,,,40205,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,,,,40229,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BLACK-WHT,,2010-2,40229,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,MALE,BLK-WHT,,,40219,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,DARK BRN,1,2010-5,40208,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,4,CAT,,UNKNOWN,,,,40228,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BLK-WHT,,,40216,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,TAN,,,40214,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,,,,40208,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BRN-BRINDL,1,2010-5,40216,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,,,,40214,NO,BODY,2010-4,UNKNOWN,2010/4/21 0:00,,UNKNOWN
2010,4,DOG,,FEMALE,TRI,,2009-4,40220,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,FEMALE,BROWN,2,2008-10,40215,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,FEMALE,BROWN-WHT,1,2009-8,40245,NO,HEAD,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,TRI,,,40203,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,CAT,,MALE,GRAY-WHT,,,40213,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,FEMALE,WHITE,1,2008-9,40220,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,CAT,,MALE,GRAY,1,2010-4,40023,YES,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,BLK-WHT,1,2010-4,40245,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,BROWN-BLK,1,2010-5,40118,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BLK-WHT,,2009-8,40211,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,FEMALE,BROWN,1,2010-4,40218,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BL-BRINDLE,,2010-1,40241,NO,BODY,,UNKNOWN,2010/4/26 0:00,,UNKNOWN
2010,4,DOG,,UNKNOWN,,,,40241,YES,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,UNKNOWN,BROWN-RED,,,40272,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,MALE,BROWN,1,2010-1,40208,NO,HEAD,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,FEMALE,TRI,,,40014,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,CAT,,UNKNOWN,BLONDE,1,2010-3,40291,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,,,,40216,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,4,DOG,,MALE,BLACK-WHT,1,2010-5,47119,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,TAN-WHT,1,2010-5,40214,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,RED-WHT,,2008-12,40228,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,4,DOG,,FEMALE,YELLOW,1,2009-7,47135,NO,HEAD,2010-5,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,,,,40216,NO,BODY,2010-4,RELEASED,,,UNKNOWN
2010,4,DOG,,MALE,RED,1,2010-5,40272,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,4,DOG,,UNKNOWN,,,,40215,NO,BODY,2010-4,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,TAN,,,40059,NO,HEAD,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,WHT-BLK,3,2007-6,40215,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,BLK,,,40212,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,BRN-WHT,1,2009-10,40207,NO,HEAD,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40217,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,GOLDEN-BRN,,,40205,NO,HEAD,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,FEMALE,BLK,1,2009-12,40210,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40219,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,TRI,,2008-9,40229,NO,HEAD,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,BLUE,1,2010-5,40218,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,BLK,,,40219,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,BL BRINDLE,,,40212,NO,BODY,,UNKNOWN,2010/5/4 0:00,,UNKNOWN
2010,5,DOG,,FEMALE,BLACK-WHT,,,40219,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,WHT,1,2010-1,40241,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,BRN,,2009-10,40206,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,BRN-BLK,1,2010-4,40241,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,FEMALE,BLK-GRAY,,,40272,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,BLK-WHITE,1,2010-5,40214,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40203,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,FEMALE,RED-BROWN,1,2009-10,40241,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40272,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,BLK-TAN,3,2009-7,40299,NO,HEAD,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,YELLOW,,2010-5,40272,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,CAT,,UNKNOWN,TORTIE,,2010-4,40222,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,BLK-WHT,,,40204,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40223,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,BLUE-WHT,,2009-6,40211,NO,BODY,2010-5,UNKNOWN,2010/5/10 0:00,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40203,YES,HEAD,2010-5,UNKNOWN,,,UNKNOWN
2010,5,CAT,,MALE,BLK-WHT,,,40241,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,BRN-WHT,,,40219,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40208,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,CHO.WHT.,1,2009-12,40291,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,CAT,,UNKNOWN,,,,40214,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,FAWN-WHT,1,2009-6,40216,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40258,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40208,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40222,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,BLK,3,2008-11,47130,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,FEMALE,BLK,,,40214,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,BLK-WHT,,2009-6,40215,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,BLK-WHT,1,2009-10,40202,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,BLACK,3,2008-7,40299,NO,HEAD,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,WHITE,3,,40222,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,BLK-BRN,,,40229,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,CAT,,UNKNOWN,,,,40206,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,BRN-GRAY,,,40213,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,CAT,,MALE,GRAY-WHT,3,2010-6,40291,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,CAT,,FEMALE,CALICO,3,2010-5,40218,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,BRN-WHT,,,40211,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,CAT,,UNKNOWN,BRN-WHT,,2010-5,40206,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,WHITE,1,2009-6,40059,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,BRN-BLK,1,2010-2,40218,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,YELLOW,,,40108,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,CAT,,UNKNOWN,,,,40272,NO,BODY,2010-6,UNKNOWN,,,UNKNOWN
2010,5,DOG,,FEMALE,BLACK,1,2010-5,40214,NO,BODY,2010-6,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40272,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40219,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40205,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,CAT,,UNKNOWN,,,,40206,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,BLACK,1,2009-7,40241,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,WHT-BLK,,,40118,NO,HEAD,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,BRN-BLK,,,40215,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40208,NO,HEAD,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40299,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,CAT,,MALE,GRAY,,,40216,NO,HEAD,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,BRN-WHT,,,40291,NO,HEAD,2010-5,UNKNOWN,2010/5/21 0:00,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,,NO,BODY,,UNKNOWN,2010/5/21 0:00,,UNKNOWN
2010,5,CAT,,MALE,GRAY-WHT,1,2010-7,40223,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,BRINDLE,1,2009-10,40243,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,RED-WHT,1,2010-6,40208,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,CAT,,MALE,GRAY,,,40299,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,FEMALE,BLK-BRN,1,2009-8,40243,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,CAT,,MALE,TRI,1,2009-7,40059,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,BLK-WHT,11,2010-3,40252,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,BLK-WHT,1,2010-4,40291,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,FEMALE,BLK,1,2010-5,40204,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,CAT,,UNKNOWN,BLACK,,,40207,NO,BODY,,UNKNOWN,2010/5/21 0:00,,UNKNOWN
2010,5,DOG,,MALE,BRN-WHT,1,2010-7,40212,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,FEMALE,WHT-TAN,1,2010-1,40242,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,FEMALE,BLK-WHT,1,2010-6,40220,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,BR. BRINDL,,2009-11,40272,NO,BODY,2010-5,UNKNOWN,2010/5/22 0:00,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40220,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,BRN-WHT,,,40215,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,BRN-SILVER,,2010-6,40213,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,CAT,,MALE,BLACK,1,2010-6,40272,NO,BODY,2010-6,RELEASED,,,UNKNOWN
2010,5,BAT,,UNKNOWN,,,,40203,NO,BODY,,UNKNOWN,2010/5/21 0:00,,UNKNOWN
2010,5,DOG,,MALE,TRI,1,2010-6,40299,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,CAT,,FEMALE,BRN,,,40215,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40299,YES,HEAD,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40207,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,FEMALE,BLK-TAN,1,2009-7,40229,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,WHT-BRN-TN,,,40216,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,BRN-WHT,1,2010-1,40214,YES,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,FEMALE,YELLOW,,,40272,NO,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,MALE,WHT-BLK,,,40258,NO,BODY,,UNKNOWN,2010/5/25 0:00,,UNKNOWN
2010,5,DOG,,UNKNOWN,TRI,,,40212,NO,HEAD,2010-5,RELEASED,,,UNKNOWN
2010,5,CAT,,MALE,WHT-GRAY,,,40204,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,RED,1,2010-1,40215,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40203,YES,BODY,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,UNKNOWN,,,,40272,YES,HEAD,2010-5,UNKNOWN,,,UNKNOWN
2010,5,DOG,,FEMALE,BLK-WHT,1,2010-2,40214,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,BLK,,,40228,NO,BODY,2010-5,RELEASED,,,UNKNOWN
2010,5,DOG,,MALE,BLK-WHT,,,47130,NO,BODY,2010-5,RELEASED,,,UNKNOWN
